player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,last_first
130032,Charlie,Jones,U,1990-08-08,USA,,,Jones C.
130033,John J,Thornhill,U,1991-03-26,USA,,,Thornhill J.
130034,Nejc,Steiner,U,1988-09-16,SLO,,,Steiner N.
130035,Mario,Saric,R,1988-08-29,CRO,,,Saric M.
130036,Angelo,Orsini,U,1989-11-05,ITA,,,Orsini A.
130037,Cristiano,Russo,U,1991-05-11,ITA,,,Russo C.
130038,Daniele,Ciletti,U,1992-04-07,ITA,,,Ciletti D.
130039,Joe,Hattrup,U,1988-11-09,USA,,,Hattrup J.
130040,Jay,Wofford,U,,USA,,,Wofford J.
130041,James,Wilson,U,1986-02-25,USA,,,Wilson J.
130042,Ethan,Horn,U,,USA,,,Horn E.
130043,Jeremy,Reed,U,1988-06-05,USA,,,Reed J.
130044,Radoslaw,Pisarek,U,1990-02-28,POL,,,Pisarek R.
130045,Pawel,Bilicki,U,1989-07-09,POL,,,Bilicki P.
130046,Roman,Tennert,U,,GER,,,Tennert R.
130047,Romain,Deridder,R,1987-04-02,FRA,,,Deridder R.
130048,Sliman,Taghzouit,U,1987-05-25,FRA,,,Taghzouit S.
130049,Cristian Alexandru,Ceparu,U,1988-08-17,ROU,,,Ceparu C.
130050,Bogdan,Morosanu,R,1989-06-19,ROU,,,Morosanu B.
130051,Matus,Beres,U,1989-06-01,SVK,,,Beres M.
130052,Miloslav,Dolezal,U,,SVK,,,Dolezal M.
130053,Martin,Martinicky,R,1988-04-05,SVK,,,Martinicky M.
130054,Carlos,Galvan,U,1988-12-28,ESP,,,Galvan C.
130055,Ignacio,Ortiz,U,1988-09-07,COL,,,Ortiz I.
130056,Jorge,Alzate,U,,COL,,,Alzate J.
130057,Santiago,Martinez,U,1992-04-27,COL,,,Martinez S.
130058,Sergio,Cuartas,U,1991-12-27,COL,,,Cuartas S.
130059,Luis David,Salcedo Gomez,U,1992-09-19,COL,,,Salcedo Gomez L.
130060,Mariano,Restrepo,U,1989-11-11,COL,,,Restrepo M.
130061,Dimitri,Caron,U,,FRA,,,Caron D.
130062,Jerome,Allain,U,,FRA,,,Allain J.
130063,Aurelien,Lescallier,U,1980-11-21,FRA,,,Lescallier A.
130064,Roberto Carlos,Saa Daza,U,1990-01-02,ECU,,,Saa Daza R.
130065,Julian,Pazmino,U,1990-01-17,ECU,,,Pazmino J.
130066,Juan Francisco,Fabara,U,1992-11-30,ECU,,,Fabara J.
130067,Diego Miguel,Meneses,U,1992-04-22,ECU,,,Meneses D.
130068,Michito,Kunimori,R,1988-08-17,JPN,,,Kunimori M.
130069,Takao,Ohno,U,1989-05-24,JPN,,,Ohno T.
130070,Daisuke,Matsuo,U,1986-05-11,JPN,,,Matsuo D.
130071,Yamato,Matsui,U,1986-06-12,JPN,,,Matsui Y.
130072,Kaiky,Abiko Rodrigues,U,1987-10-26,BRA,,,Abiko Rodrigues K.
130073,Kazuya,Ono,U,1988-03-02,JPN,,,Ono K.
130074,Tsubasa,Ito,U,1989-09-10,JPN,,,Ito T.
130075,Alexander,Cuellar,U,,COL,,,Cuellar A.
130076,Matt,Spindler,U,1991-04-13,USA,,,Spindler M.
130077,Justin,Lopes,R,1989-01-11,FRA,,,Lopes J.
130078,Hwang Han,Kim,R,1973-07-29,KOR,,,Kim H.
130079,Jongseon,Jeon,U,1984-09-19,KOR,,,Jeon J.
130080,Wan Yong,Park,U,1991-01-05,KOR,,,Park W.
130081,Seong Yook,Oh,U,,KOR,,,Oh S.
130082,Kang Ku,Kim,U,1989-06-30,KOR,,,Kim K.
130083,Johan,Gunnarsson,U,1989-09-27,SWE,,,Gunnarsson J.
130084,Juan Pablo,Munoz,U,,ECU,,,Munoz J.
130085,Diego Andres,Aviles Gallardo,U,1992-09-09,ECU,,,Aviles Gallardo D.
130086,Xavier,Jones,U,,ECU,,,Jones X.
130087,Bruno,Faidutti,U,1989-04-10,ECU,,,Faidutti B.
130088,Tommi,Luhtala,U,1986-12-12,FIN,,,Luhtala T.
130089,Iiro,Vuorinen,U,1989-11-01,FIN,,,Vuorinen I.
130090,Artem,Tuvakov,U,1988-03-31,UKR,,,Tuvakov A.
130091,Mykhailo,Shypunov,U,1980-03-19,UKR,,,Shypunov M.
130092,Vladyslav,Dobrydnev,R,1990-11-29,UKR,,,Dobrydnev V.
130093,Leonardo Ivan,Rudich,U,1983-11-07,ARG,,,Rudich L.
130094,Anibal,Aranda,R,1983-05-17,PAR,,,Aranda A.
130095,Guillermo,Del Valle,U,1987-09-30,PAR,,,Del Valle G.
130096,Guillermo,Harrison,U,1989-02-01,PAR,,,Harrison G.
130097,Ernesto,Soruco,U,1980-12-06,ARG,,,Soruco E.
130098,Jordan,Knue,U,1988-06-09,USA,,,Knue J.
130099,Calon A,Alpar,U,1988-11-12,USA,,,Alpar C.
130100,Issam,Jallouli,U,1979-09-09,TUN,,,Jallouli I.
130101,Raul,Martinez,U,1990-02-02,MEX,,,Martinez R.
130102,Juan Pablo,Lopez Pendas,U,,MEX,,,Lopez Pendas J.
130103,Patrick,Weschler,U,,MEX,,,Weschler P.
130104,Sunder,Mohana,U,,MAS,,,Mohana S.
130105,James,Moye,U,1988-03-29,USA,,,Moye J.
130106,Abraham,Alonso,R,1986-03-17,PER,,,Alonso A.
130107,Nicholas,Laheney,R,1986-09-03,USA,,,Laheney N.
130108,Dominick,Clewes,U,1986-02-06,GBR,,,Clewes D.
130109,Adam,Taylor,R,1991-06-23,GBR,,,Taylor A.
130110,Klaus,Weber,U,1987-11-20,NZL,,,Weber K.
130111,Jason,Antoniolli,U,1988-03-14,AUS,,,Antoniolli J.
130112,Patrick,Baldock,U,1989-11-03,AUS,,,Baldock P.
130113,Fabio,Borges,U,1982-04-27,BRA,,,Borges F.
130114,Vinicius,Fullmann,R,1986-12-27,BRA,,,Fullmann V.
130115,Bruno,Sapienza,U,1991-12-20,BRA,,,Sapienza B.
130116,Michael,Maher,U,1981-07-21,USA,,,Maher M.
130117,John,Yetimoglu,U,1991-09-24,USA,,,Yetimoglu J.
130118,Michael,Rockman,U,1985-04-27,CAN,,,Rockman M.
130119,Sam,Jonas,U,1985-11-01,CAN,,,Jonas S.
130120,Jacek,Marciniak,R,1990-01-04,POL,,,Marciniak J.
130121,Dudley,Smith,R,1992-08-01,RSA,,,Smith D.
130122,Clayton,Sonn,U,1990-03-11,RSA,,,Sonn C.
130123,Sarel,Van Rooyen,U,1988-07-21,RSA,,,Van Rooyen S.
130124,Seth,Roselt,R,1982-02-25,RSA,,,Roselt S.
130125,Jason,Blakey Milner,U,1991-01-07,RSA,,,Blakey Milner J.
130126,Adriano,Locorotondo,U,1990-01-11,ITA,,,Locorotondo A.
130127,Tore,Waldhausen,U,1991-05-01,GER,,,Waldhausen T.
130128,Cristhian,Gaete,U,1988-07-07,CHI,,,Gaete C.
130129,Camilo,Perez,R,1990-01-08,CHI,,,Perez C.
130130,Francisco,Melendez,L,1990-10-31,CHI,,,Melendez F.
130131,Manuel,Lastra,U,1991-09-04,CHI,,,Lastra M.
130132,Mauricio,Villa,U,1991-01-24,USA,,,Villa M.
130133,Yousef,Hammoudou,U,1985-10-08,MAR,,,Hammoudou Y.
130134,Nino,Hasandedic,U,1990-01-26,BIH,,,Hasandedic N.
130135,Amar,Subasic,U,1991-01-15,BIH,,,Subasic A.
130136,Diego,Gonsalvez,L,1989-12-15,MEX,,,Gonsalvez D.
130137,Gonzalo,Estrada,U,1991-04-22,MEX,,,Estrada G.
130138,Jae Yun,Lee,U,1988-06-01,KOR,,,Lee J.
130139,Young Cheol,Lim,U,1987-07-09,KOR,,,Lim Y.
130140,Young Hwan,Ju,U,1990-07-10,KOR,,,Ju Y.
130141,Soo Ho,Lee,U,1986-08-11,KOR,,,Lee S.
130142,A Ram,Kim,U,1987-07-18,KOR,,,Kim A.
130143,Vinicius,Palhavan,R,1990-01-18,BRA,,,Palhavan V.
130144,Marco,Baio,U,,ITA,,,Baio M.
130145,Kristepher,Elien,L,1984-11-03,ISV,,,Elien K.
130146,Clifford,Malivert,R,1985-10-09,USA,,,Malivert C.
130147,Cody,Loup,U,1987-11-02,USA,,,Loup C.
130148,Wesley,Miller,U,1987-07-10,USA,,,Miller W.
130149,Jason,Zafiros,U,1990-07-04,USA,,,Zafiros J.
130150,Stefanos,Champeris,U,1992-03-28,GRE,,,Champeris S.
130151,Georgios,Drymalitis,U,1991-07-04,GRE,,,Drymalitis G.
130152,Iason,Varfis,U,1992-08-03,GRE,,,Varfis I.
130153,Andre,Gaidzinski,R,1992-02-20,BRA,,,Gaidzinski A.
130154,Guilherme,Gesser,U,1993-04-13,BRA,,,Gesser G.
130155,Pavel,Prochorov,U,1988-06-08,RUS,,,Prochorov P.
130156,Jiri,Jiskra,U,1990-04-06,CZE,,,Jiskra J.
130157,Ales,Prochazka,U,1980-06-08,CZE,,,Prochazka A.
130158,Jaroslav,Beranek,R,1992-09-24,CZE,,,Beranek J.
130159,Tomas,Lasak,R,1990-08-31,CZE,,,Lasak T.
130160,Sarvar,Mamirov,U,1993-01-05,UZB,,,Mamirov S.
130161,Artyom,Arustamyan,R,1993-06-30,UZB,,,Arustamyan A.
130162,Martin,Bezdicek,R,1990-08-22,CZE,,,Bezdicek M.
130163,Petr,Dostal,R,1988-02-22,CZE,,,Dostal P.
130164,Stephane,Poirier,U,1978-07-25,FRA,,,Poirier S.
130165,Jamie Douglas,Coshan,U,,GBR,,,Coshan J.
130166,Mohamed,Ben Amor,U,1992-08-08,TUN,,,Ben Amor M.
130167,Reda,Ziadi,U,,MAR,,,Ziadi R.
130168,Christoffer,Madsen,U,1982-04-02,DEN,,,Madsen C.
130169,Phillip,Purkert,U,1985-07-09,GER,,,Purkert P.
130170,Mladen,Jardas,U,1989-10-13,CRO,,,Jardas M.
130171,Dasen,Jardas,U,,CRO,,,Jardas D.
130172,Shrikant,Rathi,U,1986-01-30,IND,,,Rathi S.
130173,Ravjeet,Singh,R,1992-03-02,IND,,,Singh R.
130174,Hemant,Garg,R,1988-06-17,IND,,,Garg H.
130175,Prashant,Sawant,U,1978-03-07,IND,,,Sawant P.
130176,Rubal,Shandilya,U,1990-01-10,IND,,,Shandilya R.
130177,Vedant,Kapoor,R,1991-09-28,IND,,,Kapoor V.
130178,Mihir,Mankad,U,1973-03-17,IND,,,Mankad M.
130179,Jitender,Mehlda,U,1985-01-14,IND,,,Mehlda J.
130180,Monal,Chhillar,U,1990-06-28,IND,,,Chhillar M.
130181,Yuvraj,Haral,R,1984-04-19,IND,,,Haral Y.
130182,Cenk,Uludag,U,1985-04-20,TUR,,,Uludag C.
130183,Gorkem,Yurtseven,U,1991-08-19,TUR,,,Yurtseven G.
130184,Ben,Rudolph,U,1983-03-13,GER,,,Rudolph B.
130185,Patrick,Krumm,U,1984-12-13,GER,,,Krumm P.
130186,Marc,Brenning,R,1989-02-22,GER,,,Brenning M.
130187,Alexander,Buehler,U,1989-11-03,GER,,,Buehler A.
130188,Alberto,Giordano,U,1989-06-04,ITA,,,Giordano A.
130189,Alexander,Geibel,R,1990-04-04,GER,,,Geibel A.
130190,Stefan,Pamler,L,1991-05-01,GER,,,Pamler S.
130191,Jakub,Magic,R,1986-12-15,SVK,,,Magic J.
130192,Matus,Magic,U,,SVK,,,Magic M.
130193,Jozef,Blasko,R,1989-01-15,SVK,,,Blasko J.
130194,Gabor Janos,Toth,U,1988-12-08,HUN,,,Toth G.
130195,Edoardo,Ghiringhelli,L,1984-04-20,ITA,,,Ghiringhelli E.
130196,Stefano,Fiandri,U,,ITA,,,Fiandri S.
130197,Fabio,Albicini,U,1993-04-08,ITA,,,Albicini F.
130198,Kiril,Zahariev,U,1991-04-01,BUL,,,Zahariev K.
130199,Yosif,Mihailov,U,1987-10-20,BUL,,,Mihailov Y.
130200,Alexander,Velev,U,,BUL,,,Velev A.
130201,Martin,Tomov,U,1990-12-28,BUL,,,Tomov M.
130202,Philipp,Schuenemann,U,1982-07-01,GER,,,Schuenemann P.
130203,Kacper,Procki,U,1988-09-11,POL,,,Procki K.
130204,Damian,Bartosiak,U,1991-02-12,POL,,,Bartosiak D.
130205,Lorenzo,Filonzi,U,1977-07-21,ITA,,,Filonzi L.
130206,Alex,Watt,U,1989-03-30,GBR,,,Watt A.
130207,Michael,Hayes,U,1987-08-18,IRL,,,Hayes M.
130208,Peter,Ianello,R,1988-06-12,USA,,,Ianello P.
130209,Federico,Burioni,U,,ITA,,,Burioni F.
130210,Alberto,Bedogni,U,,ITA,,,Bedogni A.
130211,Steffen,Wagner,U,1990-12-12,GER,,,Wagner S.
130212,Nikola,Maksimovic,U,1990-03-23,SUI,,,Maksimovic N.
130213,Ramon,Rodriguez Toledo,U,1978-02-05,ARG,,,Rodriguez Toledo R.
130214,Juan Felipe,Tellez,R,1991-04-27,COL,,,Tellez J.
130215,Guillermo,Alvarez,U,1990-04-04,COL,,,Alvarez G.
130216,Daniel,Alban,U,1991-08-17,COL,,,Alban D.
130217,Guy,Goren,U,1988-04-04,ISR,,,Goren G.
130218,Amir,Zari,U,1991-11-21,ISR,,,Zari A.
130219,Nimrod,Shalish,U,1991-06-11,ISR,,,Shalish N.
130220,Itay,Levi,U,1989-09-30,ISR,,,Levi I.
130221,Gleb,Sklyr,R,1991-01-06,ISR,,,Sklyr G.
130222,Alon,Cohen,U,1984-04-09,ISR,,,Cohen A.
130223,Yum,Adiv,R,1990-07-11,ISR,,,Adiv Y.
130224,Gay,Michlevithz,U,,ISR,,,Michlevithz G.
130225,Benedik,Grosche,U,1984-10-15,GER,,,Grosche B.
130226,Nicolas,Steiner,U,1991-01-09,GER,,,Steiner N.
130227,Andrew,Kells,U,1990-06-19,USA,,,Kells A.
130228,Matt,Solomon,U,1988-01-06,SEY,,,Solomon M.
130229,Jeff,Mullen,U,1990-11-28,USA,,,Mullen J.
130230,Jay,Wong,L,1988-07-27,USA,,,Wong J.
130231,Maximilian,Ortiz,U,1986-07-29,USA,,,Ortiz M.
130232,Romain,Van Rillas,U,1979-05-18,FRA,,,Van Rillas R.
130233,Davide,Paltrinieri,U,1993-04-13,ITA,,,Paltrinieri D.
130234,Luca,Carli,U,1990-08-13,ITA,,,Carli L.
130235,Jose,Fabara,U,1959-01-01,ECU,,,Fabara J.
130236,Danko,Aguirre,U,1983-11-30,ECU,,,Aguirre D.
130237,Juan,Fornell,U,1985-01-14,ECU,,,Fornell J.
130238,Jamie,Lawlor,U,1989-04-05,CAN,,,Lawlor J.
130239,Ryan,Maarschalk,U,1982-03-20,ZIM,,,Maarschalk R.
130240,Adam,Becker,U,1985-01-03,CAN,,,Becker A.
130241,Dmitry,Rovkin,U,1992-09-25,RUS,,,Rovkin D.
130242,Dmitry,Molchanov,U,1991-09-09,RUS,,,Molchanov D.
130243,Igor,Kuznetsov,U,1991-12-08,RUS,,,Kuznetsov I.
130244,Mansur,Gishkaev,U,1989-09-02,RUS,,,Gishkaev M.
130245,Mikhail,Saldin,U,1990-05-31,RUS,,,Saldin M.
130246,Aleksey,Kalinin,R,1990-04-11,RUS,,,Kalinin A.
130247,Anton,Chekhov,R,1992-09-15,RUS,,,Chekhov A.
130248,Pavel,Filatov,U,,RUS,,,Filatov P.
130249,Vladimir,Egorov,U,1989-04-12,RUS,,,Egorov V.
130250,Stipe,Primorac,U,1985-09-05,BIH,,,Primorac S.
130251,Pawel,Poziomski,U,1990-01-23,POL,,,Poziomski P.
130252,Roberto,Guida,U,1990-03-04,ITA,,,Guida R.
130253,Matthias,Lapornik,U,1990-12-09,AUT,,,Lapornik M.
130254,Dan Catalin,Bitica,U,1991-04-11,ROU,,,Bitica D.
130255,Anton,Andersson,U,1989-01-15,SWE,,,Andersson A.
130256,Daniel,Coelho,U,1988-01-15,BRA,,,Coelho D.
130257,Eduardo,Melo,R,1991-06-30,BRA,,,Melo E.
130258,Felipe,Coelho,U,1991-10-22,BRA,,,Coelho F.
130259,Joao Paulo,Castro,U,1981-07-31,BRA,,,Castro J.
130260,Miguel,Iglesias,U,1985-09-24,ESP,,,Iglesias M.
130261,Rodrigo,Limpias,U,,BOL,,,Limpias R.
130262,Aquino,Chang,U,,BRA,,,Chang A.
130263,Gustavo,Barbosa,U,,BRA,,,Barbosa G.
130264,Felipe,Rosa,U,1991-05-11,BRA,,,Rosa F.
130265,Khasan,Uzakov,R,1992-05-06,UZB,,,Uzakov K.
130266,Sarvar,Pulatov,R,1990-06-20,UZB,,,Pulatov S.
130267,Pavel,Zhdanov,R,1988-03-10,UZB,,,Zhdanov P.
130268,Arvar,Turakulov,U,,UZB,,,Turakulov A.
130269,Khakim,Pulatov,U,1992-03-06,UZB,,,Pulatov K.
130270,Francisco,Maltez,R,1990-09-20,POR,,,Maltez F.
130271,Juan,Borras Meijides,U,,ESP,,,Borras Meijides J.
130272,Ricardo,Ribeiro,U,1990-01-26,POR,,,Ribeiro R.
130273,Luis,Alonso Ruiz,U,1992-09-07,ESP,,,Alonso Ruiz L.
130274,Jaime,Andrade Matamoro,U,1993-08-12,ESP,,,Andrade Matamoro J.
130275,Dmitriy,Pavlovskiy,U,,UZB,,,Pavlovskiy D.
130276,Aliakbar,Aliev,U,1992-11-18,UZB,,,Aliev A.
130277,Bakhrom,Makhmudov,U,1992-08-29,UZB,,,Makhmudov B.
130278,Leonardo,Bianchi,U,1984-09-13,ITA,,,Bianchi L.
130279,Luca,Colleoni,U,1984-01-20,ITA,,,Colleoni L.
130280,Flavio,Fioriti,R,1991-04-08,SUI,,,Fioriti F.
130281,Martial,Verdon,R,1967-02-14,SUI,,,Verdon M.
130282,Fabien,Blanc,R,1987-11-27,SUI,,,Blanc F.
130283,Vincent,Blanc,U,1991-04-28,SUI,,,Blanc V.
130284,Elias,Gysin,U,,SUI,,,Gysin E.
130285,Christophe,Piotton,U,1981-03-19,SUI,,,Piotton C.
130286,Daniel,Uson Olaso,U,1977-01-17,ESP,,,Uson Olaso D.
130287,Marcel,Roth,U,,GER,,,Roth M.
130288,Lorenz,Bergner,U,,GER,,,Bergner L.
130289,Daniel,Puetsch,U,,GER,,,Puetsch D.
130290,Simon,Trautmann,R,1992-03-20,GER,,,Trautmann S.
130291,Yerkebulan,Zhaxylykov,U,1994-05-13,KAZ,,,Zhaxylykov Y.
130292,Sergey,Brotgal,U,1991-03-22,KAZ,,,Brotgal S.
130293,Mikhail,Anoshin,U,1988-06-11,KAZ,,,Anoshin M.
130294,Aron,Burlibay,U,1988-10-28,KAZ,,,Burlibay A.
130295,Maralbek,Dat,U,1969-04-07,KAZ,,,Dat M.
130296,Seung Yo,Kang,U,1993-08-14,KOR,,,Kang S.
130297,Dave,De Graaf,R,1987-03-30,NED,,,De Graaf D.
130298,Menno,Van Der Zweep,U,1989-08-06,NED,,,Van Der Zweep M.
130299,Jereon,Camfferman,U,1989-02-21,NED,,,Camfferman J.
130300,Rene,Dhooghe,U,1989-09-23,NED,,,Dhooghe R.
130301,Gijs,Peelen,R,1987-04-21,NED,,,Peelen G.
130302,Laurent,Wichert,U,1987-04-22,GER,,,Wichert L.
130303,Andrey,Deryagin,U,1991-10-01,RUS,,,Deryagin A.
130304,Bartolomeo,Caravelli,U,1992-08-26,ITA,,,Caravelli B.
130305,Nicolo,Ginocchio,U,1992-11-07,ITA,,,Ginocchio N.
130306,Simone,Ferrari,U,1993-01-22,ITA,,,Ferrari S.
130307,Matteo,Micali,U,1994-06-02,ITA,,,Micali M.
130308,Giacome,Assereto,U,1991-05-15,ITA,,,Assereto G.
130309,Ivan,Derepa,R,1989-01-12,UKR,,,Derepa I.
130310,Maksim,Lagutin,R,1992-09-24,UKR,,,Lagutin M.
130311,Anton,Kozak,U,1990-04-06,UKR,,,Kozak A.
130312,Andrei,Ionescu,U,1991-01-22,ROU,,,Ionescu A.
130313,Daniil,Kabita,U,,UKR,,,Kabita D.
130314,Kolya,Emelyanov,U,,UKR,,,Emelyanov K.
130315,Ruslan,Kubarev,U,1980-01-09,UKR,,,Kubarev R.
130316,Martin,Chojnacki,U,1991-06-13,POL,,,Chojnacki M.
130317,Krzysztof,Basa,R,1990-01-03,POL,,,Basa K.
130318,Daniel,Ignatowicz,U,1991-04-27,POL,,,Ignatowicz D.
130319,Fabienne,Goueffon,U,,FRA,,,Goueffon F.
130320,Davy,Calliari,U,,FRA,,,Calliari D.
130321,Anthony,Lasbleis Lecompte,U,1988-07-12,FRA,,,Lasbleis Lecompte A.
130322,Guillermo,Jimenez Suarez,U,,ESP,,,Jimenez Suarez G.
130323,Jose,Sierra Calderon,U,,ESP,,,Sierra Calderon J.
130324,David,Jimenez Ortega,U,,ESP,,,Jimenez Ortega D.
130325,Rafael David,Rico Vinaza,U,1977-10-17,ESP,,,Rico Vinaza R.
130326,Miguel,De La Pena Rios,U,,ESP,,,De La Pena Rios M.
130327,Jandui,Reyes,R,1992-07-29,ECU,,,Reyes J.
130328,Danny,Loza,U,1991-05-02,ECU,,,Loza D.
130329,Francisco,Gidi,U,1991-01-04,CHI,,,Gidi F.
130330,Domen,Korelc,R,1990-03-19,SLO,,,Korelc D.
130331,Giacomo,Grazi,R,1988-11-26,ITA,,,Grazi G.
130332,Marc,Bruche,U,1988-03-16,GER,,,Bruche M.
130333,Martin,Kraljic,R,1989-03-14,SLO,,,Kraljic M.
130334,Jorge Andres,Azuero,U,1992-07-27,COL,,,Azuero J.
130335,Gustavo Adolfo,Rueda,U,1991-08-14,COL,,,Rueda G.
130336,Juan David,Calad,U,1991-02-20,COL,,,Calad J.
130337,Paul Alexandru,Andrei,U,1990-07-24,ROU,,,Andrei P.
130338,Justin,Brateanu,R,1992-07-13,ROU,,,Brateanu J.
130339,Antoine,Bodwin,R,1964-09-16,USA,,,Bodwin A.
130340,Igor,Wachter,U,1989-09-01,SVK,,,Wachter I.
130341,Andrea,Piccolo,U,1992-04-21,ITA,,,Piccolo A.
130342,Igor,Candia,U,1993-02-17,BRA,,,Candia I.
130343,Leandro,Mazzette,U,1990-05-06,BRA,,,Mazzette L.
130344,Gabriel,Martins,U,1990-04-04,BRA,,,Martins G.
130345,Anderson,Silva,U,,BRA,,,Silva A.
130346,Kristof,Lybeer,U,1979-12-29,BEL,,,Lybeer K.
130347,Henri,Landes,U,1986-04-28,USA,,,Landes H.
130348,Nicolas,Scarzolo,R,1990-04-06,URU,,,Scarzolo N.
130349,Francisco,Kelly,U,,ARG,,,Kelly F.
130350,Claudio,Coronel,U,1986-06-12,PAR,,,Coronel C.
130351,German,Ramirez,R,1991-01-12,PAR,,,Ramirez G.
130352,Nikolay,Gromov,U,1989-01-02,RUS,,,Gromov N.
130353,Won Hak,Lee,U,1990-11-11,KOR,,,Lee W.
130354,Tae Hong,Hwang,L,1991-01-15,KOR,,,Hwang T.
130355,Ho Min,Kang,U,1991-05-16,KOR,,,Kang H.
130356,Aram,Abgaryan,U,1989-10-10,USA,,,Abgaryan A.
130357,Nicolas Eduardo,Moreno,R,1991-09-17,COL,,,Moreno N.
130358,Juan S,Orozco,U,1990-02-03,COL,,,Orozco J.
130359,Jorge,Barreda,U,1978-01-19,ECU,,,Barreda J.
130360,Fabian,Valdiviezo,U,1992-05-20,ECU,,,Valdiviezo F.
130361,Sebastian,Bustamante,U,1991-10-25,ECU,,,Bustamante S.
130362,Adam,Baker,U,1988-09-09,USA,,,Baker A.
130363,Alex,Di Valerio,L,1989-09-29,USA,,,Di Valerio A.
130364,Dejan,Tomic,R,1989-08-03,CRO,,,Tomic D.
130365,Frederic,Busseau,U,1981-04-22,CAN,,,Busseau F.
130366,Ville,Tuovinen,U,1989-08-21,FIN,,,Tuovinen V.
130367,Artem,Yatsenko,U,1991-12-26,UKR,,,Yatsenko A.
130368,Juri,Novostruev,U,,UKR,,,Novostruev J.
130369,Harold,Montoya,U,1989-09-19,COL,,,Montoya H.
130370,Federico,Echeverri,U,1990-09-11,COL,,,Echeverri F.
130371,Nestor,Vargas,U,1990-10-17,COL,,,Vargas N.
130372,Felipe,Velez,U,1992-10-28,COL,,,Velez F.
130373,Daniel,Vargas,R,1988-04-23,COL,,,Vargas D.
130374,Leonardo,Gongora,U,1989-04-10,COL,,,Gongora L.
130375,Bryan,Swartz,U,1990-06-21,USA,,,Swartz B.
130376,Diego Antonio,Reyes Baca,U,1989-06-07,MEX,,,Reyes Baca D.
130377,Juan Carlos,Wynter,U,,MEX,,,Wynter J.
130378,Ari Benjamin,Lascari,U,1993-11-22,MEX,,,Lascari A.
130379,Fabricio,Morales,R,1989-05-15,MEX,,,Morales F.
130380,Jorge,Ham,U,1975-11-18,MEX,,,Ham J.
130381,Juan Carlos,Villalobos,U,1977-09-29,MEX,,,Villalobos J.
130382,Bruno,Pugliesi,U,1992-12-12,PER,,,Pugliesi B.
130383,Enrique,Cavero,R,1989-04-18,PER,,,Cavero E.
130384,Jorge,Manzur,U,1991-05-10,PER,,,Manzur J.
130385,Christopher,Kano,U,1991-06-18,PER,,,Kano C.
130386,Irzio,Vassallo,U,1987-11-14,PER,,,Vassallo I.
130387,Boris,Vermet,U,1992-10-25,FRA,,,Vermet B.
130388,Matthieu,Meyzen,R,1974-02-17,FRA,,,Meyzen M.
130389,Titouan,Gueneau,U,1994-05-24,CAL,,,Gueneau T.
130390,Crescente,Lesser,U,1992-02-26,CHI,,,Lesser C.
130391,Felipe,Ortiz Beckdorf,U,1991-10-17,CHI,,,Ortiz Beckdorf F.
130392,Oliver,Strecker,U,1990-01-08,GER,,,Strecker O.
130393,Krzysztof,Kwasniewicz,U,1990-07-01,POL,,,Kwasniewicz K.
130394,Brodie,Johnstone,U,,AUS,,,Johnstone B.
130395,James,Roberts Thomson,U,1993-04-11,AUS,,,Roberts Thomson J.
130396,Ricky,Flach,R,1987-10-01,USA,,,Flach R.
130397,Mansour,Wassime,U,,MAR,,,Wassime M.
130398,Omar,Fellaki,U,,MAR,,,Fellaki O.
130399,Arnaud,Schlosser,U,,FRA,,,Schlosser A.
130400,Marco,Tamiozzo,L,1993-01-18,ITA,,,Tamiozzo M.
130401,Youssef,Blila,U,1991-01-02,MAR,,,Blila Y.
130402,Tos,Peungrassamee,U,1992-01-18,THA,,,Peungrassamee T.
130403,Daniel,Encinas Yanez,R,1988-12-28,CHI,,,Encinas Yanez D.
130404,Jefferson,Nino,L,1989-07-05,COL,,,Nino J.
130405,Oscar,Cruz,U,1980-07-30,COL,,,Cruz O.
130406,Fernando Andres,Florez Amaya,U,1992-11-08,COL,,,Florez Amaya F.
130407,Sataporn,Sawatsomran,U,1992-07-18,THA,,,Sawatsomran S.
130408,Tanuthep,Pradidpol,U,1988-04-09,THA,,,Pradidpol T.
130409,Rafah,Wongviwattana,U,1992-03-24,THA,,,Wongviwattana R.
130410,Faruk,Hasanhodzic,U,1990-10-26,BIH,,,Hasanhodzic F.
130411,Orhan,Spahic,U,1990-12-03,BIH,,,Spahic O.
130412,Stefan,Nosovic,R,1989-03-13,BIH,,,Nosovic S.
130413,Carlo,Cazzaniga,U,1990-06-20,ITA,,,Cazzaniga C.
130414,Jonathan,Hefetz,U,1992-04-21,ISR,,,Hefetz J.
130415,Mario,Martell,U,1990-06-06,MEX,,,Martell M.
130416,Karabo,Maloka,U,1984-12-28,RSA,,,Maloka K.
130417,Hayward,Scholtz,R,1990-05-09,RSA,,,Scholtz H.
130418,Katlego,Radikgojane,U,,RSA,,,Radikgojane K.
130419,Dimitri,Terpizis,U,1990-07-20,RSA,,,Terpizis D.
130420,Moses,Knott,U,,RSA,,,Knott M.
130421,Patrick,Wysoczarski,U,1989-05-07,RSA,,,Wysoczarski P.
130422,Libo,Njomba,U,,RSA,,,Njomba L.
130423,Airam,Quintero Rodriguez,U,1991-11-17,ESP,,,Quintero Rodriguez A.
130424,Antonio Manuel,Diaz De Las Casas,U,1973-07-10,ESP,,,Diaz De Las Casas A.
